Number_Of_Dependant,Years_At_Residence,Years_At_Business,Nb_Of_Products,DAY(BirthDate),DAY(Customer_Open_Date),DAY(Prod_Decision_Date),YEAR(BirthDate),YEAR(Customer_Open_Date),YEAR(Prod_Decision_Date),MONTH(BirthDate),MONTH(Customer_Open_Date),MONTH(Prod_Decision_Date),WEEKDAY(BirthDate),WEEKDAY(Customer_Open_Date),WEEKDAY(Prod_Decision_Date),Net_Annual_Income_transform,Customer_Type_Existing Client,Customer_Type_Non Existing Client,P_Client_NP_Client,P_Client_P_Client,Educational_Level_Diploma,Educational_Level_Master/PhD,Educational_Level_Secondary or Less,Educational_Level_University,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Separated,Marital_Status_Single,Marital_Status_Widowed,Prod_Sub_Category_C,Prod_Sub_Category_G,Prod_Sub_Category_P,Source_Branch,Source_Sales,Type_Of_Residence_Company,Type_Of_Residence_New rent,Type_Of_Residence_Old rent,Type_Of_Residence_Owned,Type_Of_Residence_Parents,Prod_Category_A,Prod_Category_B,Prod_Category_C,Prod_Category_D,Prod_Category_E,Prod_Category_F,Prod_Category_G,Prod_Category_H,Prod_Category_I,Prod_Category_J,Prod_Category_K,Prod_Category_L,Prod_Category_M,KMeans 2,KMeans 3,Agglomerative Clustering Cosine,Agglomerative Clustering Euclidean,DBSCAN eps=3,Y
1.0,1,1.0,1,9,12,13,1983,2011,2011,1,12,12,6,0,1,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
3.0,7,2.0,1,4,12,13,1977,2011,2011,11,12,12,4,0,1,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
2.0,22,2.0,1,13,12,13,1981,2011,2011,7,12,12,0,0,1,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,10,1.0,1,13,11,13,1987,2011,2011,12,12,12,6,6,1,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,15,1.0,1,27,12,13,1979,2011,2011,7,12,12,4,0,1,30.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,10,3.0,1,14,6,13,1976,2011,2011,3,12,12,6,1,1,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,0
2.0,11,2.0,1,15,13,13,1972,2011,2011,5,12,12,0,1,1,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
2.0,6,2.0,1,21,12,13,1979,2011,2011,11,12,12,2,0,1,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,1
2.0,3,2.0,1,8,13,14,1981,2011,2011,7,12,12,2,1,2,18.0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,22,0
1.0,24,1.0,1,9,6,15,1987,2011,2011,8,12,12,6,1,3,72.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3.0,1,1.0,1,24,12,14,1974,2011,2011,12,12,12,1,0,2,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
2.0,10,3.0,2,23,12,13,1976,2011,2011,7,12,12,4,0,1,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,16,0
0.0,23,23.0,1,25,12,14,1965,2011,2011,6,12,12,4,0,2,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
3.0,6,2.0,1,24,12,13,1978,2011,2011,11,12,12,4,0,1,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,14,0
0.0,15,1.0,1,15,12,13,1979,2011,2011,10,12,12,0,0,1,30.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,18,0
0.0,40,13.0,1,10,12,13,1970,2011,2011,12,12,12,3,0,1,72.0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,1,1.0,1,4,13,14,1986,2011,2011,1,12,12,5,1,2,36.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,18,1
1.0,2,2.0,1,18,12,14,1981,2011,2011,9,12,12,4,0,2,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,1
0.0,8,8.0,2,29,12,14,1957,2011,2011,3,12,12,4,0,2,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,16,0
1.0,11,3.0,1,21,12,14,1979,2011,2011,3,12,12,2,0,2,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
1.0,50,50.0,1,20,12,14,1963,2011,2011,3,12,12,2,0,2,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
0.0,11,3.0,1,14,12,22,1956,2011,2011,10,12,12,6,0,3,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,15,1.0,1,18,5,14,1984,2011,2011,2,12,12,5,0,2,30.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,22,2.0,1,3,13,14,1962,2011,2011,7,12,12,1,1,2,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
2.0,8,2.0,1,12,13,14,1975,2011,2011,10,12,12,6,1,2,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
1.0,10,1.0,2,28,14,15,1979,2011,2011,9,12,12,4,2,3,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,16,0
3.0,10,3.0,2,12,14,20,1981,2011,2011,4,12,12,6,2,1,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,16,0
0.0,1,1.0,1,20,7,15,1988,2011,2011,5,12,12,4,2,3,25.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,18,0
0.0,2,5.0,1,19,14,21,1983,2011,2011,8,12,12,4,2,2,60.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
1.0,10,3.0,1,16,14,15,1985,2011,2011,4,12,12,1,2,3,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
3.0,10,3.0,1,28,13,15,1977,2011,2011,9,12,12,2,1,3,36.0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
0.0,6,10.0,1,9,14,15,1986,2011,2011,9,12,12,1,2,3,36.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,18,0
0.0,10,3.0,1,7,14,15,1975,2011,2011,2,12,12,4,2,3,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
2.0,10,1.0,1,14,12,15,1980,2011,2011,12,12,12,6,0,3,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,14,0
0.0,15,1.0,1,5,15,19,1984,2011,2011,11,12,12,0,3,0,30.0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
0.0,1,1.0,1,12,14,15,1960,2011,2011,10,12,12,2,2,3,25.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,1,1.0,1,11,14,15,1949,2011,2011,3,12,12,4,2,3,25.0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
2.0,10,3.0,1,7,14,21,1978,2011,2011,8,12,12,0,2,2,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
1.0,1,1.0,1,7,14,20,1984,2011,2011,10,12,12,6,2,1,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,1
1.0,1,1.0,1,7,14,20,1984,2011,2011,8,12,12,1,2,1,25.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,1
2.0,30,1.0,1,27,14,20,1982,2011,2011,8,12,12,4,2,1,25.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,15,1.0,1,6,15,20,1964,2011,2011,2,12,12,3,3,1,30.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,10,10.0,1,3,18,20,1982,2011,2011,7,12,12,5,6,1,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
2.0,10,8.0,1,20,18,20,1982,2011,2011,12,12,12,0,6,1,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,1,1.0,1,15,15,20,1986,2011,2011,3,12,12,5,3,1,25.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,18,0
0.0,1,1.0,1,22,15,20,1968,2011,2011,6,12,12,5,3,1,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,1,1.0,3,17,18,20,1970,2011,2011,9,12,12,3,6,1,25.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,144,0
0.0,1,1.0,1,5,7,23,1975,2011,2011,5,12,12,0,2,4,36.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,18,0
0.0,23,4.0,1,13,23,20,1988,2011,2011,3,11,12,6,2,1,96.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,28,0
4.0,14,28.0,1,14,20,21,1965,2011,2011,9,12,12,1,1,2,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,6,6.0,1,29,18,21,1980,2011,2011,12,12,12,0,6,2,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,10,10.0,1,6,20,21,1969,2011,2011,3,12,12,3,1,2,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,28,3.0,1,19,18,21,1983,2011,2011,11,12,12,5,6,2,36.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,18,0
0.0,3,0.0,1,24,18,22,1984,2011,2011,7,12,12,1,6,3,500.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,23,0
0.0,31,31.0,1,20,20,21,1980,2011,2011,6,12,12,4,1,2,30.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,10,3.0,1,30,12,21,1976,2011,2011,10,12,12,5,0,2,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,14,0
0.0,10,1.0,1,16,15,21,1960,2011,2011,1,12,12,5,3,2,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,25,3.0,1,26,20,21,1986,2011,2011,6,12,12,3,1,2,18.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,18,0
0.0,15,1.0,1,11,15,21,1970,2011,2011,4,12,12,5,3,2,30.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,14,0
0.0,35,10.0,1,8,18,21,1980,2011,2011,7,12,12,1,6,2,36.0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
0.0,1,2.0,1,4,20,21,1965,2011,2011,5,12,12,1,1,2,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,15,1.0,1,8,20,21,1978,2011,2011,2,12,12,2,1,2,30.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,10,1.0,1,10,14,20,1968,2011,2011,7,12,12,2,2,1,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,1,1.0,2,5,19,21,1977,2011,2011,4,12,12,1,0,2,25.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,16,0
2.0,22,2.0,1,18,13,25,1975,2011,2011,2,12,12,1,1,6,18.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.0,5,5.0,1,11,22,22,1954,2011,2011,3,12,12,3,3,3,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
1.0,1,1.0,1,6,19,22,1974,2011,2011,9,12,12,4,0,3,25.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,10,1.0,1,6,15,20,1969,2011,2011,11,12,12,3,3,1,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
1.0,5,1.0,1,7,18,20,1979,2011,2011,10,12,12,6,6,1,25.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,10,3.0,1,12,14,22,1986,2011,2011,5,12,12,0,2,3,36.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0
0.0,20,1.0,2,25,8,22,1981,2011,2011,11,12,12,2,3,3,25.0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,30,1.0,1,12,14,22,1953,2011,2011,1,12,12,0,2,3,25.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,147,0
2.0,7,1.0,1,13,14,22,1978,2011,2011,10,12,12,4,2,3,25.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,14,0
0.0,10,1.0,2,11,15,21,1985,2011,2011,5,12,12,5,3,2,36.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,158,0
2.0,10,3.0,1,4,18,23,1956,2011,2011,1,12,12,2,6,4,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,14,0
0.0,15,1.0,1,28,20,22,1984,2011,2011,5,12,12,0,1,3,30.0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
1.0,2,1.0,1,25,18,22,1983,2011,2011,7,12,12,0,6,3,25.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0
0.0,12,2.0,1,15,19,22,1987,2011,2011,5,12,12,4,0,3,18.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,18,0
0.0,1,1.0,1,6,15,25,1976,2011,2011,8,12,12,4,3,6,25.0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,117,0
0.0,1,1.0,1,8,15,21,1957,2011,2011,2,12,12,4,3,2,25.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,15,1.0,3,10,15,24,1971,2011,2011,10,12,12,6,3,5,30.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
0.0,40,40.0,1,19,19,25,1967,2011,2011,11,12,12,6,0,6,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
3.0,1,1.0,1,18,15,28,1967,2011,2011,9,12,12,0,3,2,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
2.0,1,1.0,1,27,19,25,1961,2011,2011,4,12,12,3,0,6,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,10,1.0,1,21,14,21,1966,2011,2011,7,12,12,3,2,2,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,15,1.0,1,25,20,27,1970,2011,2011,4,12,12,5,1,1,30.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,18,0
3.0,20,7.0,1,18,18,25,1947,2011,2011,7,12,12,4,6,6,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,2,0.0,1,8,14,27,1981,2011,2011,8,12,12,5,2,1,108.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,23,0
3.0,4,1.0,1,23,9,14,1983,2011,2011,3,11,12,2,2,2,20.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,1
3.0,1,1.0,1,21,21,26,1959,2011,2011,3,12,12,5,2,0,25.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,20,20.0,1,10,25,26,1949,2011,2011,1,12,12,0,6,0,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
2.0,25,1.0,1,10,15,26,1963,2011,2011,1,12,12,3,3,0,25.0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,23,23.0,1,26,25,26,1988,2011,2011,5,12,12,3,6,0,30.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
0.0,1,2.0,1,29,22,26,1987,2011,2011,9,12,12,1,3,0,42.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,106,0
4.0,1,1.0,1,20,13,27,1973,2011,2011,5,12,12,6,1,1,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
2.0,10,3.0,1,12,14,27,1967,2011,2011,7,11,12,2,0,1,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,23,1.0,1,12,18,26,1988,2011,2011,8,12,12,4,6,0,25.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,18,0
3.0,3,3.0,1,9,11,27,1974,2011,2011,11,12,12,5,6,1,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
1.0,10,1.0,1,24,22,27,1982,2011,2011,9,12,12,4,3,1,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,19,11.0,1,25,5,27,1980,2011,2011,5,12,12,6,0,1,45.0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,10,10.0,1,17,9,30,1971,1995,2011,2,2,11,2,3,2,588.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,38,1.0,1,11,27,11,1974,2002,2011,12,10,12,2,6,6,25.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
0.0,22,2.0,1,14,8,15,1981,1995,2011,7,10,12,1,6,3,18.0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
1.0,7,2.0,1,14,21,12,1958,2001,2011,9,6,12,6,3,0,18.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0
